image,site,batch,usable,ai_answer_overlay,ai_overlay_text,ai_scene_type,ai_through_glass,ai_tourist_infrastructure,ai_quality,ai_usable,ai_why,human_verdict,human_reason,human_verified_by,human_note
streetview/london_nottinghill/110620837739856.jpg,london_nottinghill,2,True,False,,street,False,,4.0,True,"Sharp, well-framed street view with ample context",keep,,,
streetview/london_nottinghill/1186650468445250.jpg,london_nottinghill,2,True,False,,street,False,,4.0,True,"No overlay, clean street view",keep,,,
streetview/london_nottinghill/1201383066959659.jpg,london_nottinghill,2,False,False,,street,False,,5.0,True,"Clear street view with sidewalk, cars, buildings, no overlaid text.",exclude,,,
streetview/london_nottinghill/1356712918963384.jpg,london_nottinghill,2,True,False,,street,True,,4.0,True,"Clear street context, no overlay, slight glass reflections",keep,,,
streetview/london_nottinghill/1381876649957562.jpg,london_nottinghill,2,True,False,,street,False,,4.0,True,Clear street view with buildings and pedestrians,keep,,,
streetview/london_nottinghill/1704987844120224.jpg,london_nottinghill,2,True,True,Uber,street,False,,4.0,False,Overlaid Uber app UI text present,keep,,,
streetview/london_nottinghill/234584418435391.jpg,london_nottinghill,2,True,False,,street,False,,4.0,True,Clear street view with buildings and signage context.,keep,,,
streetview/london_nottinghill/284304159945064.jpg,london_nottinghill,2,False,False,,street,False,,3.0,True,"Blurry street scene with crosswalk, cars, clock, and pillar.",exclude,,,
streetview/london_nottinghill/624022828867998.jpg,london_nottinghill,2,True,False,,street,False,,4.0,True,"Clear street perspective with buildings, traffic, and signage.",keep,,,
streetview/london_nottinghill/989992735014294.jpg,london_nottinghill,2,True,False,,street,False,,4.0,True,"Clear street view with buildings, cars, and pedestrians.",keep,,,
streetview/london_royal/1077474419441239.jpg,london_royal,3,True,False,,street,False,False,3.0,True,"Street scene with cars, buildings, and shop signs visible.",keep,,,
streetview/london_royal/270516208053057.jpg,london_royal,3,True,False,,street,False,False,4.0,True,"Clear street-level view with buses, road markings, and buildings.",keep,,,
streetview/london_shoreditch/1273258613068492.jpg,london_shoreditch,2,True,False,,street,False,,4.0,True,"Clear street view with buildings, construction, and signs.",keep,,,
streetview/london_shoreditch/1316206542109445.jpg,london_shoreditch,2,True,False,,street,False,,4.0,True,Clear street view with context,keep,,,
streetview/london_shoreditch/1443329486860111.jpg,london_shoreditch,2,True,False,,street,False,,4.0,True,Clear street scene with distinct building and signage.,keep,,,
streetview/london_shoreditch/1678278916214019.jpg,london_shoreditch,2,True,False,,street,False,,4.0,True,"Clear outdoor street view with building context, no overlay.",keep,,,
streetview/london_shoreditch/23944408755211244.jpg,london_shoreditch,2,True,False,,street,False,,5.0,True,"Clear, sharp street view with abundant visual cues.",keep,,,
streetview/london_shoreditch/2851736618371866.jpg,london_shoreditch,2,True,False,,street,False,,4.0,True,"Clear street scene, no overlays, sharp quality",keep,,,
streetview/london_shoreditch/429823259307532.jpg,london_shoreditch,2,True,False,,street,False,,5.0,True,"Sharp, clear street view with ample context for location.",keep,,,
streetview/london_shoreditch/507880687061537.jpg,london_shoreditch,2,False,False,,street,False,,3.0,True,"Clear street scene with cobbles and road markings, no overlaid text.",exclude,,,
streetview/london_shoreditch/569483341710936.jpg,london_shoreditch,2,True,False,,street,False,,4.0,True,Clear street view with contextual architectural landmarks and traffic signs.,keep,,,
streetview/london_shoreditch/826862204585691.jpg,london_shoreditch,2,False,False,,street,False,,4.0,True,"Clear street-level view of underpass, tracks, graffiti, and bridge.",exclude,,,
streetview/london_shoreditch/863517901549833.jpg,london_shoreditch,2,True,False,,street,False,,4.0,True,Clear street context with road markings and buildings,keep,,,
streetview/madrid_pacfico/2684562815277719.jpg,madrid_pacfico,3,True,False,,street,False,False,4.0,True,"Clear street view with buildings, cars, and signage",keep,,,
streetview/madrid_pacfico/269844732070070.jpg,madrid_pacfico,3,True,False,,street,False,False,4.0,True,"Clear daylight street view with road, greenery, and buildings.",keep,,,
streetview/madrid_pacfico/2900427936836692.jpg,madrid_pacfico,3,True,False,,street,True,False,2.0,True,"Blurry street view with buildings, signs, and vehicles visible.",keep,,,
streetview/madrid_pera/1302315038117585.jpg,madrid_pera,3,False,False,,street,False,False,2.0,True,heavily motion-blurred but red truck and buildings provide some context,exclude,,,
streetview/madrid_pera/1564752414619982.jpg,madrid_pera,3,True,False,,street,False,False,4.0,True,"Clear street view with buildings, signage, and plaza context.",keep,,,
streetview/madrid_pera/615644910711441.jpg,madrid_pera,3,True,False,,street,False,False,5.0,True,"Sharp street-level image with buildings, signage, and scooters providing context.",keep,,,
streetview/madrid_royal/1075342474035608.jpg,madrid_royal,3,True,False,,street,True,False,4.0,True,"Clear street view with vehicles, trees, and signage; minor windscreen glare.",keep,,,
streetview/madrid_royal/285574176618443.jpg,madrid_royal,3,True,False,,street,True,False,4.0,True,Street view with clear signage and road context.,keep,,,
streetview/madrid_royal/472763443829899.jpg,madrid_royal,3,True,False,,street,False,False,5.0,True,"Sharp street view with plenty of context, no overlays or glass.",keep,,,
streetview/marrakech_cervantes/303993634587610.jpg,marrakech_cervantes,3,True,False,,street,False,True,4.0,True,"Street scene with kiosk, signage, and clear context.",keep,,,
streetview/marrakech_cervantes/3047449648914095.jpg,marrakech_cervantes,3,True,False,,street,False,False,4.0,True,Clear street scene with distinct signage and no overlay text.,keep,,,
streetview/marrakech_cervantes/3985648311511085.jpg,marrakech_cervantes,3,True,False,,street,False,False,4.0,True,"Clear street view with buildings, vehicles, and tall palm trees.",keep,,,
streetview/marrakech_place/4129797463739521.jpg,marrakech_place,3,True,False,,vehicle_interior,True,False,3.0,False,"Shot from inside vehicle with visible dashboard, so not street scene.",keep,,,
streetview/marrakech_place/466577624683117.jpg,marrakech_place,3,True,False,,vehicle_interior,True,False,4.0,False,"Shot through windscreen with visible dashboard, so not street.",keep,,,
streetview/marrakech_place/522805075381362.jpg,marrakech_place,3,True,False,,street,False,False,4.0,True,"Clear street scene with buildings and archway, no overlays.",keep,,,
streetview/marrakech_royal/188085409831335.jpg,marrakech_royal,3,True,False,,street,False,False,5.0,True,"Clean outdoor scene, no overlay or glass, high quality context.",keep,,,
streetview/marrakech_royal/790519011592527.jpg,marrakech_royal,3,True,False,,street,False,False,4.0,True,"Clear street scene with buildings, cars, palm trees; no overlay.",keep,,,
streetview/marrakech_royal/842974609640575.jpg,marrakech_royal,3,True,False,,vehicle_interior,True,False,4.0,False,"Inside vehicle with dashboard visible, not street-level view.",keep,,,
streetview/mexicocity_balderas/1043193164301275.jpg,mexicocity_balderas,3,True,False,,street,False,False,4.0,True,"Clear street view with cars, trees, and building; no overlays.",keep,,,
streetview/mexicocity_balderas/292771763658243.jpg,mexicocity_balderas,3,True,False,,street,False,False,4.0,True,"Clear street view with signs, buses, and market stalls.",keep,,,
streetview/mexicocity_balderas/513623480074986.jpg,mexicocity_balderas,3,True,False,,street,False,False,4.0,True,"Clear street view with shops, cars, and trees.",keep,,,
streetview/mexicocity_centro/1072733779918081.jpg,mexicocity_centro,3,True,False,,street,True,False,4.0,True,"No overlay, clear street scene with billboards and traffic.",keep,,,
streetview/mexicocity_centro/122138176540482.jpg,mexicocity_centro,3,True,False,,street,False,False,4.0,True,Clear street scene with readable signage and vehicles.,keep,,,
streetview/mexicocity_insurgentes/1330704982001480.jpg,mexicocity_insurgentes,3,True,False,,street,False,False,4.0,True,"Street scene with bus, traffic, and sidewalk, no overlay.",keep,,,
streetview/mexicocity_insurgentes/2420909831421445.jpg,mexicocity_insurgentes,3,True,False,,street,False,False,4.0,True,"Clear street scene with bike lane, vehicles, and context.",keep,,,
streetview/mexicocity_insurgentes/468362940936532.jpg,mexicocity_insurgentes,3,False,False,,vehicle_interior,True,False,4.0,False,Visible dashboard and windshield reflections indicate vehicle interior.,exclude,,,
streetview/milan_milano/1886098621560040.jpg,milan_milano,3,True,False,,street,False,False,4.0,True,"No overlays, clear street view, good context.",keep,,,
streetview/milan_milano/319138119577090.jpg,milan_milano,3,True,False,,street,False,False,4.0,True,Clear street view with signage and context.,keep,,,
streetview/milan_milano/740287243313659.jpg,milan_milano,3,True,False,,street,False,False,4.0,True,"Clear street view with buildings, trees, and tram tracks.",keep,,,
streetview/milan_museo/111050937715393.jpg,milan_museo,3,True,False,,street,False,False,4.0,True,Clear street view with architecture and signage.,keep,,,
streetview/milan_museo/1215259665559983.jpg,milan_museo,3,True,False,,street,False,False,4.0,True,"Clear street view with pedestrians and architecture, no overlay or obstructions.",keep,,,
streetview/milan_museo/814989392708185.jpg,milan_museo,3,True,False,,street,False,False,4.0,True,"Clear street view with buildings, shops, and pedestrians.",keep,,,
streetview/milan_santa/1090410228149463.jpg,milan_santa,3,True,False,,street,False,False,5.0,True,"Street view with tram tracks and graffiti, no overlay text.",keep,,,
streetview/milan_santa/1613815278813587.jpg,milan_santa,3,True,False,,vehicle_interior,True,False,3.0,False,Shot from inside a vehicle with dashboard and reflections visible.,keep,,,
streetview/milan_santa/893841601173017.jpg,milan_santa,3,True,False,,street,False,False,4.0,True,"Clear street view with architecture, road, and fence providing context.",keep,,,
streetview/mumbai_bowen/1126921317814108.jpg,mumbai_bowen,3,True,False,,street,False,False,4.0,True,"Clear street view with monument, no overlay.",keep,,,
streetview/mumbai_bowen/677004926960040.jpg,mumbai_bowen,3,True,False,,street,False,False,4.0,True,"Clear street view with signage, trees, and taxi, good context.",keep,,,
streetview/mumbai_bowen/780921181296620.jpg,mumbai_bowen,3,True,False,,street,False,False,4.0,True,"Clear street scene with signs, vehicles, and pedestrians.",keep,,,
streetview/mumbai_girgaon/1049868982417886.jpg,mumbai_girgaon,3,True,False,,street,False,False,4.0,True,Residential street view with clear details.,keep,,,
streetview/mumbai_girgaon/179519417640409.jpg,mumbai_girgaon,3,True,False,,street,False,False,5.0,True,Clear street view with construction signs and building details.,keep,,,
streetview/mumbai_girgaon/847898699426446.jpg,mumbai_girgaon,3,True,False,,street,False,False,4.0,True,"Street scene with clear signage and context, no overlay text.",keep,,,
streetview/mumbai_mughal/1600057384157524.jpg,mumbai_mughal,3,True,False,,street,False,False,3.0,True,"Street view with cars, buildings, and pedestrians, clear enough for geolocation.",keep,,,
streetview/mumbai_mughal/1637641754264006.jpg,mumbai_mughal,3,True,False,,street,False,False,4.0,True,"Clear street view with trees, signage, vehicles, and distinctive gate.",keep,,,
streetview/mumbai_mughal/826852638180821.jpg,mumbai_mughal,3,True,False,,street,True,False,3.0,True,"Backlit street scene with clear police headquarters sign, though glare reduces detail.",keep,,,
streetview/newyork_amsterdam/1111036406086399.jpg,newyork_amsterdam,3,False,False,,vehicle_interior,True,False,2.0,False,"Shot from inside vehicle with dashboard visible, so not street scene.",exclude,,,
streetview/newyork_amsterdam/331698661791791.jpg,newyork_amsterdam,3,True,False,,street,False,False,4.0,True,Clear street-level view with buildings and signage,keep,,,
streetview/newyork_amsterdam/380111146499276.jpg,newyork_amsterdam,3,True,False,,street,False,True,4.0,True,Sightseeing buses and busy commercial street provide strong context.,keep,,,
streetview/newyork_morgan/239175184633906.jpg,newyork_morgan,3,True,False,,street,True,False,3.0,True,"Blurry street view with no overlaid text, still usable.",keep,,,
streetview/newyork_morgan/2513780398811018.jpg,newyork_morgan,3,True,False,,street,False,False,4.0,True,"Clear sidewalk with scaffolding, street signs, and building context.",keep,,,
streetview/newyork_morgan/302653044727351.jpg,newyork_morgan,3,True,False,,street,False,False,5.0,True,"Clear street signs and buildings, no overlay, excellent quality.",keep,,,
streetview/newyork_studio/121611859942675.jpg,newyork_studio,3,True,False,,street,False,False,4.0,True,"Clear street scene with business signs and vehicles, no overlays.",keep,,,
streetview/newyork_studio/3992440940877301.jpg,newyork_studio,3,True,False,,street,False,False,4.0,True,Clear street view with storefronts and signs.,keep,,,
streetview/newyork_studio/538936950611075.jpg,newyork_studio,3,False,False,,street,False,False,2.0,True,"Blurry street-level photo with building and car, but no overlaid text.",exclude,,,
streetview/nyc_soho/1299604690434756.jpg,nyc_soho,1,True,False,,street,True,False,4.0,True,"Clear street view with signs, buildings, and pedestrians for geolocation.",keep,,,
streetview/nyc_soho/461536428280752.jpg,nyc_soho,1,True,False,,vehicle_interior,True,False,3.0,False,"Dashboard visible, shot through windscreen, not a pedestrian street view.",keep,,,
streetview/nyc_soho/772774250092967.jpg,nyc_soho,1,True,False,,street,True,False,4.0,True,"Clear street view with ""VARICK ST"" sign and tall buildings, through glass.",keep,,,
streetview/paris_bastille/1187859108330595.jpg,paris_bastille,2,False,False,,street,False,,4.0,True,Clear street-level view with facade details,exclude,,,
streetview/paris_bastille/139466058122767.jpg,paris_bastille,2,False,False,,street,False,,4.0,True,"Motion blur but street context with cars, buildings, and traffic lights is visible.",exclude,,,
streetview/paris_bastille/1469157136857762.jpg,paris_bastille,2,True,False,,street,False,,4.0,True,"Clear street scene with buildings, trees, and signage for context.",keep,,,
streetview/paris_bastille/1507753387511422.jpg,paris_bastille,2,True,False,,street,False,,4.0,True,"Sharp, well framed, plenty of context",keep,,,
streetview/paris_bastille/1949446495213247.jpg,paris_bastille,2,False,False,,street,False,,3.0,True,Outdoor street-level facade with visible architectural details,exclude,,,
streetview/paris_bastille/284397859939140.jpg,paris_bastille,2,True,False,,street,False,,4.0,True,Clear street scene with buildings and signage.,keep,,,
streetview/paris_bastille/2856737871258348.jpg,paris_bastille,2,True,False,,street,False,,4.0,True,"Dark but clear context, monument and street visible.",keep,,,
streetview/paris_bastille/2952005955046920.jpg,paris_bastille,2,True,False,,street,False,,4.0,True,"Clear outdoor square with distinctive fountain and architecture, no overlays.",keep,,,
streetview/paris_bastille/942378723216572.jpg,paris_bastille,2,True,False,,street,False,,5.0,True,Sharp street view with clear context and no overlay text.,keep,,,
streetview/paris_bataclan/305970254588710.jpg,paris_bataclan,3,True,False,,street,False,False,4.0,True,"Clear street-level view with storefronts, signage, and building details.",keep,,,
streetview/paris_bataclan/5928250610602423.jpg,paris_bataclan,3,True,False,,street,False,False,4.0,True,Clear street view with signage and buildings,keep,,,
streetview/paris_bataclan/765436314717755.jpg,paris_bataclan,3,True,False,,street,False,False,4.0,True,"Clear street scene with bike lane, parked cars, and buildings.",keep,,,
streetview/paris_canal/1009838976918847.jpg,paris_canal,2,True,False,,street,False,,5.0,True,"Clear street scene, no overlays, plenty of contextual signage.",keep,,,
streetview/paris_canal/1023923568269784.jpg,paris_canal,2,True,False,,street,False,,4.0,True,Clear street view with vehicles and buildings,keep,,,
streetview/paris_canal/1145435579289428.jpg,paris_canal,2,True,False,,street,False,,4.0,True,"Clear street view with signs, buildings, and pedestrians.",keep,,,
streetview/paris_canal/176930450967578.jpg,paris_canal,2,True,False,,street,False,,4.0,True,Sharp street scene with visible signs and architecture.,keep,,,
streetview/paris_canal/239129431327638.jpg,paris_canal,2,True,False,,street,False,,4.0,True,Clear street view with rich architectural and signage context.,keep,,,
streetview/paris_canal/3001407836851183.jpg,paris_canal,2,True,False,,street,False,,4.0,True,"Clear street scene with good context, no overlay text.",keep,,,
streetview/paris_canal/315445873633011.jpg,paris_canal,2,False,False,,street,False,,4.0,True,clear street with vehicles and building,exclude,,,
streetview/paris_canal/419919749176154.jpg,paris_canal,2,True,False,,street,False,,4.0,True,"Clear street view with buildings, cars, and signs for context",keep,,,
streetview/paris_canal/473567507264855.jpg,paris_canal,2,False,False,,street,False,,4.0,True,"Clear street-level view, sharp image with rich visible context.",exclude,,,
streetview/paris_canal/505764010862864.jpg,paris_canal,2,True,False,,street,False,,4.0,True,"Timestamp overlay without place names, clear street view.",keep,,,
streetview/paris_canal/773008866692018.jpg,paris_canal,2,True,False,,street,False,,4.0,True,Clear street-level view with ample visual context.,keep,,,
streetview/paris_cite/1196878614068621.jpg,paris_cite,2,False,False,,street,False,,4.0,True,Outdoor street view with clear shop sign and reflections providing context.,exclude,,,
streetview/paris_cite/1216486339106603.jpg,paris_cite,2,True,False,,street,False,,4.0,True,"Clear daytime street view with distinct storefronts, signs, and vegetation.",keep,,,
streetview/paris_cite/168480418532254.jpg,paris_cite,2,False,False,,street,False,,4.0,True,Clear bus stop sign with street context,exclude,,,
streetview/paris_cite/170493908323160.jpg,paris_cite,2,True,False,,street,False,,4.0,True,clear riverside path with signage and buildings,keep,,,
streetview/paris_cite/263844712135158.jpg,paris_cite,2,True,False,,street,False,,5.0,True,"Clear street-level view of stone building, no overlays.",keep,,,
streetview/paris_cite/307747034332695.jpg,paris_cite,2,True,False,,street,False,,4.0,True,"Clear street view with wall, trees, and vehicle context.",keep,,,
streetview/paris_cite/315678367572590.jpg,paris_cite,2,True,False,,closeup,False,,4.0,False,"Close-up of a dome, no street context.",keep,,,
streetview/paris_cite/403023187346773.jpg,paris_cite,2,True,False,,street,False,,5.0,True,"Clear, well-lit street view of a historic courtyard building with detailed architecture.",keep,,,
streetview/paris_cite/977605529646184.jpg,paris_cite,2,True,False,,street,False,,5.0,True,Clear street view with distinctive classical architecture and context.,keep,,,
streetview/paris_gare/310409057147648.jpg,paris_gare,3,False,False,,indoor,False,False,4.0,False,"Indoor train station, not a street view.",exclude,,,
streetview/paris_gare/3360767610823943.jpg,paris_gare,3,True,False,,street,False,False,4.0,True,"Clear street view with signs, cars, and architecture.",keep,,,
streetview/paris_gare/488907572451324.jpg,paris_gare,3,True,False,,street,True,False,4.0,True,"Clear street scene with readable signs, though taken through glass. Usable for geolocation.",keep,,,
streetview/paris_marais/1759315017586456.jpg,paris_marais,1,True,False,,street,False,False,4.0,True,Clear street view with distinctive architecture and signage.,keep,,,
streetview/paris_marais/2563217207308101.jpg,paris_marais,1,False,False,,street,False,False,3.0,True,Blurry street view with clear buildings and road context.,exclude,,,
streetview/paris_marais/930262351158172.jpg,paris_marais,1,True,False,,street,False,False,4.0,True,Clear street view with distinctive buildings and shopfront.,keep,,,
streetview/paris_montmartre/1014776765929501.jpg,paris_montmartre,2,True,False,,street,False,,4.0,True,Clear street view with readable shop signs and building details.,keep,,,
streetview/paris_montmartre/1106733303616259.jpg,paris_montmartre,2,True,False,,street,False,,4.0,True,"Sharp street view, clear shops, no overlay.",keep,,,
streetview/paris_montmartre/1115449508932186.jpg,paris_montmartre,2,True,False,,street,False,,4.0,True,Clear street-level view with building details and cobblestones,keep,,,
streetview/paris_montmartre/1331069317526506.jpg,paris_montmartre,2,True,False,,street,False,,4.0,True,Sharp street view with clear signage and context.,keep,,,
streetview/paris_montmartre/193030535995664.jpg,paris_montmartre,2,True,False,,street,True,,4.0,True,"Clear street view with signs, vehicles, and buildings.",keep,,,
streetview/paris_montmartre/208735260783450.jpg,paris_montmartre,2,True,False,,street,False,,4.0,True,"Clear street view with stairs, buildings, and trees.",keep,,,
streetview/paris_montmartre/218887923379705.jpg,paris_montmartre,2,False,False,,street,False,,4.0,True,No overlay; clear street scene with shopfronts and cobblestones.,exclude,,,
streetview/paris_montmartre/2868979400083075.jpg,paris_montmartre,2,True,False,,street,False,,4.0,True,"Clear street-level shot with shop signs, architecture, and no overlaid text.",keep,,,
streetview/paris_montmartre/379217361770867.jpg,paris_montmartre,2,True,False,,street,False,,4.0,True,Clear street view with distinct architecture and signage,keep,,,
streetview/paris_montmartre/395369233492299.jpg,paris_montmartre,2,True,False,,street,False,,5.0,True,"Clear street scene, sharp details, no overlays or glass.",keep,,,
streetview/paris_montmartre/750872138873374.jpg,paris_montmartre,2,True,False,,street,True,,4.0,True,"Clear street view, glass reflections visible but minimal, good context.",keep,,,
streetview/paris_montmartre/974952229916342.jpg,paris_montmartre,2,True,False,,street,True,,4.0,True,"Clear street view with buildings, cars, and trees; usable for geolocation.",keep,,,
streetview/paris_pont/1118865175265595.jpg,paris_pont,3,False,False,,street,False,False,3.0,True,Blurry but clear street facade and pedestrians provide context.,exclude,,,
streetview/paris_pont/1507193596290469.jpg,paris_pont,3,True,False,,street,False,True,3.0,True,"Blurry but shows river, stalls, and trees.",keep,,,
streetview/paris_pont/468718847518691.jpg,paris_pont,3,True,False,,street,False,False,4.0,True,"Clear street scene with cobblestones, trees, car, and buildings.",keep,,,
streetview/sanfrancisco_cartoon/1111969150668527.jpg,sanfrancisco_cartoon,3,True,False,,street,False,False,4.0,True,"Clear street scene with signage, mural, and architecture.",keep,,,
streetview/sanfrancisco_cartoon/1136803037767562.jpg,sanfrancisco_cartoon,3,True,False,,street,False,False,4.0,True,Clear street-level view with readable signage and no overlays.,keep,,,
streetview/sanfrancisco_cartoon/1369582031123941.jpg,sanfrancisco_cartoon,3,True,False,,street,False,False,4.0,True,Clear street with many signs and landmarks,keep,,,
streetview/sanfrancisco_contemporary/1017722599492413.jpg,sanfrancisco_contemporary,3,True,False,,street,False,False,4.0,True,Sharp pedestrian street with clear buildings and signage cues.,keep,,,
streetview/sanfrancisco_contemporary/1150737816713723.jpg,sanfrancisco_contemporary,3,False,False,,street,False,False,4.0,True,"No overlay, clear street view with storefront signage.",exclude,,,
streetview/sanfrancisco_contemporary/273793782211733.jpg,sanfrancisco_contemporary,3,False,True,2023/09/15 14:01:27 W122.405892 N37.788344 NETWORKLAW,street,False,True,5.0,False,"Overlay contains timestamp and coordinates, making it unusable.",exclude,answer_leak_gps_watermark,,水印含精确经纬度坐标，直接泄漏拍摄位置
streetview/sanfrancisco_joseph/1239985766605212.jpg,sanfrancisco_joseph,3,True,False,,street,False,True,4.0,True,"Clear street view with signs, buildings, and pedestrians.",keep,,,
streetview/sanfrancisco_joseph/1567714271306208.jpg,sanfrancisco_joseph,3,True,False,,street,False,False,4.0,True,Clear street view with signage and landmarks visible.,keep,,,
streetview/sanfrancisco_joseph/312967110277030.jpg,sanfrancisco_joseph,3,True,False,,street,True,False,4.0,True,Clear street view with no overlay text or tourist markers.,keep,,,
streetview/santiago_baslica/1314398186601230.jpg,santiago_baslica,3,True,False,MIC OFF/NU BLACKVUE DR900S-1CH-UHD,street,True,False,5.0,True,"clear street view with shops and pedestrians, no overlay naming place",keep,,,
streetview/santiago_baslica/192853729354570.jpg,santiago_baslica,3,False,False,,street,False,False,4.0,True,"Clear street view, no overlay, good context.",exclude,,,
streetview/santiago_baslica/506893325703217.jpg,santiago_baslica,3,True,False,MIC OFF NO BLACKVUE DR900S-1CH-UHD,street,True,False,4.0,True,Overlay is dashcam info only; street scene is clear.,keep,,,
streetview/santiago_moneda/1384754382502755.jpg,santiago_moneda,3,True,False,MIC OFF/NO BLACKVUE DR900S-1CH-UHD,street,True,False,4.0,True,"Dashcam street view with clear buildings, signage, and road markings.",keep,,,
streetview/santiago_moneda/514812964919550.jpg,santiago_moneda,3,True,False,MIC OFF/NU BLACKVUE DR900S-1CH/UHD,street,False,False,4.0,True,"Clear street scene with cars, buildings, and no overlay place names.",keep,,,
streetview/santiago_moneda/535777550750774.jpg,santiago_moneda,3,True,False,,street,False,False,4.0,True,Clear street-level view with bus stop signage and context.,keep,,,
streetview/santiago_plaza/1300683267634353.jpg,santiago_plaza,3,True,True,MIC OFF/NU BLACKVUE DR900S-1CH-UHD,street,False,False,4.0,False,Dashcam watermark overlays bottom of frame.,keep,,,
streetview/santiago_plaza/835644397309772.jpg,santiago_plaza,3,False,False,,street,False,False,4.0,True,Clear street view with building and sidewalk context.,exclude,,,
streetview/santiago_plaza/8421271167978129.jpg,santiago_plaza,3,True,False,MIC OFF/NU BLACKVUE DR900S-1CH/UHD,street,False,False,4.0,True,No place-naming overlay; clear street view.,keep,,,
streetview/sf_hayes/1173369133091911.jpg,sf_hayes,2,True,False,,street,True,,3.0,True,"Glare and reflections, but street signs and utility poles offer context.",keep,,,
streetview/sf_hayes/1215633930329058.jpg,sf_hayes,2,True,False,,street,False,,4.0,True,Clear daytime street view with signage and landmarks visible.,keep,,,
streetview/sf_hayes/1297251655514336.jpg,sf_hayes,2,True,False,,street,False,,4.0,True,"Clear street view with signs, crosswalk, and building context.",keep,,,
streetview/sf_hayes/1323559606037222.jpg,sf_hayes,2,True,False,,street,False,,4.0,True,Clear street view with ample signage and landmarks.,keep,,,
streetview/sf_hayes/1479301759773061.jpg,sf_hayes,2,True,False,,street,False,,4.0,True,"Sharp daytime street with cars, signs, and trees.",keep,,,
streetview/sf_hayes/161628345833303.jpg,sf_hayes,2,True,False,,street,True,,4.0,True,"Clear street view with traffic and buildings, but shot through glass.",keep,,,
streetview/sf_hayes/1751515581904682.jpg,sf_hayes,2,False,False,,street,False,,3.0,True,Blurry but clear street context with buildings and traffic.,exclude,,,
streetview/sf_hayes/1767064727312127.jpg,sf_hayes,2,False,False,,street,True,,3.0,True,"Night street view through windshield, no overlay text, usable context.",exclude,,,
streetview/sf_hayes/1839500240315647.jpg,sf_hayes,2,True,False,,street,False,,4.0,True,"Clear street view with vehicles, signs, and building context.",keep,,,
streetview/sf_hayes/480031749719560.jpg,sf_hayes,2,True,False,,street,False,,4.0,True,"Clear street scene with visible signage, buildings, and cars.",keep,,,
streetview/sf_hayes/618367926232370.jpg,sf_hayes,2,True,False,,street,False,,4.0,True,Clear street view with identifiable landmarks and signage.,keep,,,
streetview/sf_hayes/855557885317888.jpg,sf_hayes,2,True,False,,street,False,,4.0,True,"Clear street-level view with buildings, cars, and signage",keep,,,
streetview/sf_mission/168637331826816.jpg,sf_mission,2,True,False,,street,False,,4.0,True,Clear sunny street scene with many visual cues.,keep,,,
streetview/sf_mission/1875110242645334.jpg,sf_mission,2,True,False,,street,False,,4.0,True,Clear street scene with signs and parked cars.,keep,,,
streetview/sf_mission/219857626239004.jpg,sf_mission,2,True,False,,street,False,,4.0,True,"Clear street view with buildings, cars, and sky; no overlay.",keep,,,
streetview/sf_mission/294558805515820.jpg,sf_mission,2,True,False,,street,False,,4.0,True,"Clear street view with vehicles, buildings, and road visible.",keep,,,
streetview/sf_mission/325596142293795.jpg,sf_mission,2,True,False,,street,False,,4.0,True,"Clear street view with buildings, trees, and vehicles.",keep,,,
streetview/sf_mission/462036088202578.jpg,sf_mission,2,True,False,,street,False,,4.0,True,"Clear street view with buildings, signs, and no overlays.",keep,,,
streetview/sf_mission/538998377114668.jpg,sf_mission,2,True,False,,street,False,,4.0,True,Clear street view with cars and trees,keep,,,
streetview/sf_mission/724663031544310.jpg,sf_mission,2,True,False,,street,False,,4.0,True,"Clear street view, no overlays, good context.",keep,,,
streetview/sf_mission/835924820674485.jpg,sf_mission,2,True,False,,street,True,,5.0,True,"Street view with buildings, cars, and signage.",keep,,,
streetview/sf_northbeach/1053403232740619.jpg,sf_northbeach,2,False,False,2023/09/24 17:41:19 W122.408317 N37.79901 NETWORKLANMAN,street,False,,4.0,True,"Overlay is coordinates, not a place name; clear street context.",exclude,,,
streetview/sf_northbeach/1080470022364146.jpg,sf_northbeach,2,True,False,,street,False,,4.0,True,"Clear street scene with no overlay, good context and quality.",keep,,,
streetview/sf_northbeach/1086434636893942.jpg,sf_northbeach,2,True,False,,street,False,,4.0,True,Clear street scene with landmarks and signs.,keep,,,
streetview/sf_northbeach/1130053204170558.jpg,sf_northbeach,2,True,False,,street,True,,4.0,True,Clear street context with signs and buildings visible.,keep,,,
streetview/sf_northbeach/1174138166560690.jpg,sf_northbeach,2,True,False,2022/12/02 12:13:54 W122.409928 N37.79748 NETWORKLANMAN,street,False,,4.0,True,"Clear street view, sharp, legitimate visual cues, no glass.",keep,,,
streetview/sf_northbeach/1186438301796102.jpg,sf_northbeach,2,True,False,,street,False,,4.0,True,"Clear street view with signs, buildings, and road markings.",keep,,,
streetview/sf_northbeach/130837356404481.jpg,sf_northbeach,2,True,False,,street,False,,5.0,True,Clear street view with many readable signs.,keep,,,
streetview/sf_northbeach/1410982679769388.jpg,sf_northbeach,2,False,True,2023/09/24 17:42:20 W 122.407096 N37.79813 NETWORKLANMAN,street,False,,3.0,False,Overlay contains GPS coordinates and watermark.,exclude,answer_leak,human+ai,行车记录仪水印印着 GPS: 2023/09/24 17:42:20 W122.407096 N37.79813 NETWORKLANMAN（人工开图核实）
